"branch_id","backend","variant","test_id","kind","name","outcome","runs","mean_total_us","mean_average_us","mean_median_us","mean_p95_us"
"pr24-off-vulkan-0edb","vulkan","release","high_vertex_count.inline_arrays","leaf","High vertex count::HighVtxCount-inlinearrays","PASS","2","294114.5","29411","28973","31573"
"pr24-off-vulkan-0edb","vulkan","release","high_vertex_count.inline_buffers","leaf","High vertex count::HighVtxCount-inlinebuffers","PASS","2","1053386.5","210677","210947.5","212383.5"
"pr24-off-vulkan-0edb","vulkan","release","high_vertex_count.inline_elements","leaf","High vertex count::HighVtxCount-inlineelements","PASS","2","117756","2354.5","2340","2466.5"
"pr24-off-vulkan-0edb","vulkan","release","pfifo_array_elements.array_element_pgr2","leaf","PFIFOArrayElements::pfifo.array-element-pgr2","PASS","2","8771.5","1096","416.5","5781"
"pr24-off-vulkan-0edb","vulkan","release","pfifo_array_elements.array_element16","leaf","PFIFOArrayElements::pfifo.array-element16","PASS","2","4187.5","523","512","593.5"
"pr24-off-vulkan-0edb","vulkan","release","pfifo_array_elements.array_element32","leaf","PFIFOArrayElements::pfifo.array-element32","PASS","2","7726.5","965.5","951","1059"
"pr24-off-vulkan-0edb","vulkan","release","pipeline_texture_switch.clear_texture_normal","leaf","PipelineTextureSwitch::pipeline.clear-texture-normal","PASS","2","75747.5","9468","9052","12570"
"pr24-off-vulkan-0edb","vulkan","release","pipeline_texture_switch.sampler_only_identity","leaf","PipelineTextureSwitch::pipeline.sampler-only-identity","PASS","2","167255.5","20906.5","20924.5","21179"
"pr24-off-vulkan-0edb","vulkan","release","pipeline_texture_switch.shader_negative_control","leaf","PipelineTextureSwitch::pipeline.shader-negative-control","PASS","2","140313.5","17539","17558.5","18064"
"pr24-off-vulkan-0edb","vulkan","release","pipeline_texture_switch.texture_switch","leaf","PipelineTextureSwitch::pipeline.texture-switch","PASS","2","142539","17816.5","17827","18680"
"pr24-off-vulkan-0edb","vulkan","release","primitive_type.line_loop.fixed_function","leaf","PrimitiveType::PrimitiveType-LLoop","PASS","2","7279.5","727.5","393","3815"
"pr24-off-vulkan-0edb","vulkan","release","primitive_type.line_loop.vertex_shader","leaf","PrimitiveType::PrimitiveType-LLoop-vsh","PASS","2","4208.5","420.5","390","696.5"
"pr24-off-vulkan-0edb","vulkan","release","primitive_type.line_strip.fixed_function","leaf","PrimitiveType::PrimitiveType-LStrip","PASS","2","6232","622.5","393.5","2659.5"
"pr24-off-vulkan-0edb","vulkan","release","primitive_type.line_strip.vertex_shader","leaf","PrimitiveType::PrimitiveType-LStrip-vsh","PASS","2","4132.5","413","390.5","626"
"pr24-off-vulkan-0edb","vulkan","release","primitive_type.lines.fixed_function","leaf","PrimitiveType::PrimitiveType-Lines","PASS","2","9837","983","743.5","3147.5"
"pr24-off-vulkan-0edb","vulkan","release","primitive_type.lines.vertex_shader","leaf","PrimitiveType::PrimitiveType-Lines-vsh","PASS","2","7594","759","733","1004.5"
"pr24-off-vulkan-0edb","vulkan","release","primitive_type.points.fixed_function","leaf","PrimitiveType::PrimitiveType-Points","PASS","2","8212","821","384.5","4766.5"
"pr24-off-vulkan-0edb","vulkan","release","primitive_type.points.vertex_shader","leaf","PrimitiveType::PrimitiveType-Points-vsh","PASS","2","9014","901","390","5512"
"pr24-off-vulkan-0edb","vulkan","release","primitive_type.polygon.fixed_function","leaf","PrimitiveType::PrimitiveType-Poly","PASS","2","6318","631.5","391","2758.5"
"pr24-off-vulkan-0edb","vulkan","release","primitive_type.polygon.vertex_shader","leaf","PrimitiveType::PrimitiveType-Poly-vsh","PASS","2","4119.5","411.5","388","627"
"pr24-off-vulkan-0edb","vulkan","release","primitive_type.quad_strip.fixed_function","leaf","PrimitiveType::PrimitiveType-QuadStrip","PASS","2","11986.5","1198","733","5407"
"pr24-off-vulkan-0edb","vulkan","release","primitive_type.quad_strip.vertex_shader","leaf","PrimitiveType::PrimitiveType-QuadStrip-vsh","PASS","2","8870.5","886.5","723.5","2364.5"
"pr24-off-vulkan-0edb","vulkan","release","primitive_type.quads.fixed_function","leaf","PrimitiveType::PrimitiveType-Quads","PASS","2","14822","1482","1460","1729.5"
"pr24-off-vulkan-0edb","vulkan","release","primitive_type.quads.vertex_shader","leaf","PrimitiveType::PrimitiveType-Quads-vsh","PASS","2","14951","1495","1469","1731"
"pr24-off-vulkan-0edb","vulkan","release","primitive_type.triangle_fan.fixed_function","leaf","PrimitiveType::PrimitiveType-TriFan","PASS","2","6677","667","392","3111"
"pr24-off-vulkan-0edb","vulkan","release","primitive_type.triangle_fan.vertex_shader","leaf","PrimitiveType::PrimitiveType-TriFan-vsh","PASS","2","4106.5","410.5","386.5","636.5"
"pr24-off-vulkan-0edb","vulkan","release","primitive_type.triangle_strip.fixed_function","leaf","PrimitiveType::PrimitiveType-TriStrip","PASS","2","4120.5","411.5","385","633.5"
"pr24-off-vulkan-0edb","vulkan","release","primitive_type.triangle_strip.vertex_shader","leaf","PrimitiveType::PrimitiveType-TriStrip-vsh","PASS","2","4114","411","387","635"
"pr24-off-vulkan-0edb","vulkan","release","primitive_type.triangles.fixed_function","leaf","PrimitiveType::PrimitiveType-Tris","PASS","2","13419.5","1341.5","1099","3545"
"pr24-off-vulkan-0edb","vulkan","release","primitive_type.triangles.vertex_shader","leaf","PrimitiveType::PrimitiveType-Tris-vsh","PASS","2","11128","1112.5","1091","1329.5"
"pr24-off-vulkan-0edb","vulkan","release","report_query.clear_boundary","leaf","ReportQuery::report.clear-boundary","PASS","2","7209.5","1802","1763","2970"
"pr24-off-vulkan-0edb","vulkan","release","report_query.dma_descriptor_rewrite","leaf","ReportQuery::report.dma-descriptor-rewrite","PASS","2","3092","3092","3092","3092"
"pr24-off-vulkan-0edb","vulkan","release","report_query.dma_range_guard","leaf","ReportQuery::report.dma-range-guard","PASS","2","1940.5","1940.5","1940.5","1940.5"
"pr24-off-vulkan-0edb","vulkan","release","report_query.dma_target_switch","leaf","ReportQuery::report.dma-target-switch","PASS","2","9978.5","2494","2568.5","2639.5"
"pr24-off-vulkan-0edb","vulkan","release","report_query.fifo_producer_ordering","leaf","ReportQuery::report.fifo-producer-ordering","PASS","2","7798.5","1949","1799.5","2443"
"pr24-off-vulkan-0edb","vulkan","release","report_query.multiple_boundaries","leaf","ReportQuery::report.multiple-boundaries","PASS","2","7513","1878","1676.5","2486"
"pr24-off-vulkan-0edb","vulkan","release","report_query.single_boundary","leaf","ReportQuery::report.single-boundary","PASS","2","6230.5","1557","1646","1694.5"
"pr24-off-vulkan-0edb","vulkan","release","report_query.zero_query","leaf","ReportQuery::report.zero-query","PASS","2","3928","981.5","834.5","1514"
"pr24-off-vulkan-0edb","vulkan","release","surface.basic","leaf","SurfaceRendering::SurfaceRendering","PASS","2","155280","15527.5","12854.5","41081"
"pr24-off-vulkan-0edb","vulkan","release","surface.cpu_read_after_gpu_write","leaf","SurfaceRendering::XemuCpuReadAfterGpuWrite","PASS","2","23781","1188.5","1091","1264.5"
"pr24-off-vulkan-0edb","vulkan","release","surface.cpu_read_clean_surface","leaf","SurfaceRendering::XemuCpuReadCleanSurface","PASS","2","7106","71","67.5","84"
"pr24-off-vulkan-0edb","vulkan","release","surface.framebuffer_working_set_002","leaf","SurfaceRendering::XemuFramebufferWorkingSet002","PASS","2","24064","1203","1221.5","1492.5"
"pr24-off-vulkan-0edb","vulkan","release","surface.framebuffer_working_set_008","leaf","SurfaceRendering::XemuFramebufferWorkingSet008","PASS","2","23064.5","1152.5","1163","1502"
"pr24-off-vulkan-0edb","vulkan","release","surface.framebuffer_working_set_032","leaf","SurfaceRendering::XemuFramebufferWorkingSet032","PASS","2","23081","1153.5","1161","1412.5"
"pr24-off-vulkan-0edb","vulkan","release","surface.framebuffer_working_set_064","leaf","SurfaceRendering::XemuFramebufferWorkingSet064","PASS","2","24165.5","1208","1263","1484.5"
"pr24-off-vulkan-0edb","vulkan","release","surface.full_clear_elision_guard","leaf","SurfaceRendering::XemuFullClearElisionGuard","PASS","2","192400","1923.5","1816","2523"
"pr24-off-vulkan-0edb","vulkan","release","surface.overlapping_surface_churn_representative","leaf","SurfaceRendering::XemuOverlappingSurfaceChurnRepresentative","PASS","2","187892.5","1878.5","1847.5","2227"
"pr24-off-vulkan-0edb","vulkan","release","surface.overlapping_surface_churn_stress","leaf","SurfaceRendering::XemuOverlappingSurfaceChurnStress","PASS","2","220712.5","22070.5","22058","22425.5"
"pr24-off-vulkan-0edb","vulkan","release","surface.partial_channel_clear_guard","leaf","SurfaceRendering::XemuPartialChannelClearGuard","PASS","2","137222","1371.5","1339.5","1777.5"
"pr24-off-vulkan-0edb","vulkan","release","surface.surface_download_path","leaf","SurfaceRendering::XemuSurfaceDownloadPath","PASS","2","142299","14229.5","13620","21102.5"
"pr24-off-vulkan-0edb","vulkan","release","surface.surface_list_lookup_002","leaf","SurfaceRendering::XemuSurfaceListLookup002","PASS","2","21541.5","1076.5","1074.5","1270.5"
"pr24-off-vulkan-0edb","vulkan","release","surface.surface_list_lookup_008","leaf","SurfaceRendering::XemuSurfaceListLookup008","PASS","2","18981","948.5","927","1136.5"
"pr24-off-vulkan-0edb","vulkan","release","surface.surface_list_lookup_032","leaf","SurfaceRendering::XemuSurfaceListLookup032","PASS","2","20626","1031","988.5","1265.5"
"pr24-off-vulkan-0edb","vulkan","release","surface.surface_list_lookup_128","leaf","SurfaceRendering::XemuSurfaceListLookup128","PASS","2","21073","1053","1012.5","1270.5"
"pr24-off-vulkan-0edb","vulkan","release","surface.vulkan_memory_pressure.representative","group","SurfaceRendering::XemuVulkanMemoryPressureRepresentative","PASS","2","0","0","0","0"
"pr24-off-vulkan-0edb","vulkan","release","surface.vulkan_memory_pressure.representative.alias_resize","leaf","SurfaceRendering::XemuVulkanMemoryPressureRepresentative-alias_resize","PASS","2","88077.5","22019","21235.5","25716"
"pr24-off-vulkan-0edb","vulkan","release","surface.vulkan_memory_pressure.representative.growth","leaf","SurfaceRendering::XemuVulkanMemoryPressureRepresentative-growth","PASS","2","79588","19896.5","17122.5","28726"
"pr24-off-vulkan-0edb","vulkan","release","surface.vulkan_memory_pressure.representative.idle_retention","leaf","SurfaceRendering::XemuVulkanMemoryPressureRepresentative-idle_retention","PASS","2","2630.5","657.5","600.5","897"
"pr24-off-vulkan-0edb","vulkan","release","surface.vulkan_memory_pressure.representative.plateau","leaf","SurfaceRendering::XemuVulkanMemoryPressureRepresentative-plateau","PASS","2","74812","18702.5","18634.5","19181"
"pr24-off-vulkan-0edb","vulkan","release","surface.vulkan_memory_pressure.representative.reuse","leaf","SurfaceRendering::XemuVulkanMemoryPressureRepresentative-reuse","PASS","2","86198.5","21549","20832","24330"
"pr24-off-vulkan-0edb","vulkan","release","surface.vulkan_memory_pressure.stress","group","SurfaceRendering::XemuVulkanMemoryPressureStress","PASS","2","0","0","0","0"
"pr24-off-vulkan-0edb","vulkan","release","surface.vulkan_memory_pressure.stress.alias_resize","leaf","SurfaceRendering::XemuVulkanMemoryPressureStress-alias_resize","PASS","2","374990.5","93747.5","89126.5","112374"
"pr24-off-vulkan-0edb","vulkan","release","surface.vulkan_memory_pressure.stress.growth","leaf","SurfaceRendering::XemuVulkanMemoryPressureStress-growth","PASS","2","370768","92691.5","84068.5","122497"
"pr24-off-vulkan-0edb","vulkan","release","surface.vulkan_memory_pressure.stress.idle_retention","leaf","SurfaceRendering::XemuVulkanMemoryPressureStress-idle_retention","PASS","2","3391","847.5","906","1092.5"
