"branch_id","backend","variant","test_id","kind","name","outcome","runs","mean_total_us","mean_average_us","mean_median_us","mean_p95_us"
"pr24-wait-only-vulkan-8eeb","vulkan","release","game_load.doax_menu_stress.cpu_pfifo_gpu_streaming","leaf","GameLoadComposite::DoaxMenuStress-06-CPUPFIFOGPUStreaming","PASS","2","502460","62807","62827.5","63863"
"pr24-wait-only-vulkan-8eeb","vulkan","release","game_load.doax_menu_stress.full_system","leaf","GameLoadComposite::DoaxMenuStress-07-FullSystem","PASS","2","511147","63893","63083.5","70351.5"
"pr24-wait-only-vulkan-8eeb","vulkan","release","game_load.doax_menu_stress.gpu_only","leaf","GameLoadComposite::DoaxMenuStress-03-GPUOnly","PASS","2","265910","33238.5","33210.5","33567"
"pr24-wait-only-vulkan-8eeb","vulkan","release","game_load.doax_menu_stress.pfifo_only","leaf","GameLoadComposite::DoaxMenuStress-02-PFIFOOnly","PASS","2","34675.5","4334","4324.5","4502.5"
"pr24-wait-only-vulkan-8eeb","vulkan","release","game_load.doax_menu_stress.streaming_only","leaf","GameLoadComposite::DoaxMenuStress-04-StreamingOnly","PASS","2","65762.5","8220","8108","9037"
"pr24-wait-only-vulkan-8eeb","vulkan","release","game_load.long_unlocked_scene","group","GameLoadComposite::08-LongUnlockedScene","PASS","2","0","0","0","0"
"pr24-wait-only-vulkan-8eeb","vulkan","release","game_load.long_unlocked_scene.alpha_overdraw","leaf","GameLoadComposite::08-LongUnlockedScene-03-AlphaOverdraw","PASS","2","240596.5","30074","30029","30448"
"pr24-wait-only-vulkan-8eeb","vulkan","release","game_load.long_unlocked_scene.combined","leaf","GameLoadComposite::08-LongUnlockedScene-05-Combined","PASS","2","471810","58975.5","58919.5","60242.5"
"pr24-wait-only-vulkan-8eeb","vulkan","release","game_load.long_unlocked_scene.cpu","leaf","GameLoadComposite::08-LongUnlockedScene-01-CPU","PASS","2","127834.5","15979","15883","16711"
"pr24-wait-only-vulkan-8eeb","vulkan","release","game_load.long_unlocked_scene.full_system","leaf","GameLoadComposite::08-LongUnlockedScene-06-FullSystem","PASS","2","471117.5","58889","58704.5","60158.5"
"pr24-wait-only-vulkan-8eeb","vulkan","release","game_load.long_unlocked_scene.pfifo","leaf","GameLoadComposite::08-LongUnlockedScene-02-PFIFO","PASS","2","36314","4538.5","4471","4838.5"
"pr24-wait-only-vulkan-8eeb","vulkan","release","game_load.long_unlocked_scene.streaming_surface_reuse","leaf","GameLoadComposite::08-LongUnlockedScene-04-StreamingSurfaceReuse","PASS","2","64809.5","8101","8064","8985"
"pr24-wait-only-vulkan-8eeb","vulkan","release","game_load.pgr2_ai_backup.cpu_only","leaf","GameLoadComposite::Pgr2AiBackup-01-CPUOnly","PASS","2","207230.5","25903.5","25752.5","26905.5"
"pr24-wait-only-vulkan-8eeb","vulkan","release","game_load.pgr2_ai_backup.cpu_pfifo_gpu","leaf","GameLoadComposite::Pgr2AiBackup-05-CPUPFIFOGPU","PASS","2","1040901.5","130112.5","129923.5","132682"
"pr24-wait-only-vulkan-8eeb","vulkan","release","game_load.pgr2_ai_backup.cpu_pfifo_gpu_streaming","leaf","GameLoadComposite::Pgr2AiBackup-06-CPUPFIFOGPUStreaming","PASS","2","1066731.5","133341","133342.5","134874.5"
"pr24-wait-only-vulkan-8eeb","vulkan","release","game_load.pgr2_ai_backup.full_system","leaf","GameLoadComposite::Pgr2AiBackup-07-FullSystem","PASS","2","1073498.5","134187","133830.5","136490"
"pr24-wait-only-vulkan-8eeb","vulkan","release","game_load.pgr2_ai_backup.gpu_only","leaf","GameLoadComposite::Pgr2AiBackup-03-GPUOnly","PASS","2","687283.5","85910","85786","86825"
