"branch_id","backend","variant","test_id","kind","name","outcome","runs","mean_total_us","mean_average_us","mean_median_us","mean_p95_us"
"pr24-frozen-s-vulkan-8eeb","vulkan","release","high_vertex_count.inline_arrays","leaf","High vertex count::HighVtxCount-inlinearrays","PASS","2","289257","28925.5","28585.5","31041.5"
"pr24-frozen-s-vulkan-8eeb","vulkan","release","high_vertex_count.inline_buffers","leaf","High vertex count::HighVtxCount-inlinebuffers","PASS","2","1048780.5","209756","210025","211114.5"
"pr24-frozen-s-vulkan-8eeb","vulkan","release","high_vertex_count.inline_elements","leaf","High vertex count::HighVtxCount-inlineelements","PASS","2","115610.5","2311.5","2297","2436.5"
"pr24-frozen-s-vulkan-8eeb","vulkan","release","pfifo_array_elements.array_element_pgr2","leaf","PFIFOArrayElements::pfifo.array-element-pgr2","PASS","2","9215","1151.5","424.5","6014.5"
"pr24-frozen-s-vulkan-8eeb","vulkan","release","pfifo_array_elements.array_element16","leaf","PFIFOArrayElements::pfifo.array-element16","PASS","2","4579","572","516","779"
"pr24-frozen-s-vulkan-8eeb","vulkan","release","pfifo_array_elements.array_element32","leaf","PFIFOArrayElements::pfifo.array-element32","PASS","2","7673","958.5","934.5","1120"
"pr24-frozen-s-vulkan-8eeb","vulkan","release","pipeline_texture_switch.clear_texture_normal","leaf","PipelineTextureSwitch::pipeline.clear-texture-normal","PASS","2","74964","9370.5","8940","12413"
"pr24-frozen-s-vulkan-8eeb","vulkan","release","pipeline_texture_switch.sampler_only_identity","leaf","PipelineTextureSwitch::pipeline.sampler-only-identity","PASS","2","163804.5","20475","20464.5","20812.5"
"pr24-frozen-s-vulkan-8eeb","vulkan","release","pipeline_texture_switch.shader_negative_control","leaf","PipelineTextureSwitch::pipeline.shader-negative-control","PASS","2","135980","16997","17024","17548.5"
"pr24-frozen-s-vulkan-8eeb","vulkan","release","pipeline_texture_switch.texture_switch","leaf","PipelineTextureSwitch::pipeline.texture-switch","PASS","2","138640","17329.5","17372.5","18129"
"pr24-frozen-s-vulkan-8eeb","vulkan","release","primitive_type.line_loop.fixed_function","leaf","PrimitiveType::PrimitiveType-LLoop","PASS","2","7119","711.5","378.5","3647"
"pr24-frozen-s-vulkan-8eeb","vulkan","release","primitive_type.line_loop.vertex_shader","leaf","PrimitiveType::PrimitiveType-LLoop-vsh","PASS","2","4094.5","409","373.5","707"
"pr24-frozen-s-vulkan-8eeb","vulkan","release","primitive_type.line_strip.fixed_function","leaf","PrimitiveType::PrimitiveType-LStrip","PASS","2","6148.5","614","379","2751"
"pr24-frozen-s-vulkan-8eeb","vulkan","release","primitive_type.line_strip.vertex_shader","leaf","PrimitiveType::PrimitiveType-LStrip-vsh","PASS","2","4096","409","372.5","718.5"
"pr24-frozen-s-vulkan-8eeb","vulkan","release","primitive_type.lines.fixed_function","leaf","PrimitiveType::PrimitiveType-Lines","PASS","2","9663","965.5","743","3012"
"pr24-frozen-s-vulkan-8eeb","vulkan","release","primitive_type.lines.vertex_shader","leaf","PrimitiveType::PrimitiveType-Lines-vsh","PASS","2","7546","754","727","1004"
"pr24-frozen-s-vulkan-8eeb","vulkan","release","primitive_type.points.fixed_function","leaf","PrimitiveType::PrimitiveType-Points","PASS","2","8416.5","841.5","376.5","4956"
"pr24-frozen-s-vulkan-8eeb","vulkan","release","primitive_type.points.vertex_shader","leaf","PrimitiveType::PrimitiveType-Points-vsh","PASS","2","9132","913","381","5618"
"pr24-frozen-s-vulkan-8eeb","vulkan","release","primitive_type.polygon.fixed_function","leaf","PrimitiveType::PrimitiveType-Poly","PASS","2","6299","629","374","2919"
"pr24-frozen-s-vulkan-8eeb","vulkan","release","primitive_type.polygon.vertex_shader","leaf","PrimitiveType::PrimitiveType-Poly-vsh","PASS","2","4139","413.5","376","732"
"pr24-frozen-s-vulkan-8eeb","vulkan","release","primitive_type.quad_strip.fixed_function","leaf","PrimitiveType::PrimitiveType-QuadStrip","PASS","2","11905.5","1190","723.5","5358"
"pr24-frozen-s-vulkan-8eeb","vulkan","release","primitive_type.quad_strip.vertex_shader","leaf","PrimitiveType::PrimitiveType-QuadStrip-vsh","PASS","2","8844.5","884","725.5","2297.5"
"pr24-frozen-s-vulkan-8eeb","vulkan","release","primitive_type.quads.fixed_function","leaf","PrimitiveType::PrimitiveType-Quads","PASS","2","14470.5","1446.5","1427.5","1678.5"
"pr24-frozen-s-vulkan-8eeb","vulkan","release","primitive_type.quads.vertex_shader","leaf","PrimitiveType::PrimitiveType-Quads-vsh","PASS","2","14407.5","1440","1421","1645"
"pr24-frozen-s-vulkan-8eeb","vulkan","release","primitive_type.triangle_fan.fixed_function","leaf","PrimitiveType::PrimitiveType-TriFan","PASS","2","6187","618","377","2752"
