"branch_id","backend","variant","status","captured_runs","process_samples","cpu_host_percent_mean","cpu_host_percent_peak","working_set_bytes_mean","working_set_bytes_peak","private_bytes_mean","private_bytes_peak","process_gpu_percent_mean","process_gpu_percent_peak","process_vram_bytes_mean","process_vram_bytes_peak","process_shared_gpu_bytes_mean","process_shared_gpu_bytes_peak","device_gpu_percent_mean","device_gpu_percent_peak","device_vram_mib_mean","device_vram_mib_peak"
"pr24-wait-only-vulkan-8eeb","vulkan","release","CAPTURED","2","79","13.019722321301046","18.006738853708114","942681447.7128205","1014030336","2963216357.7435894","3235479552","82.39833298675396","88.2262158281124","541795732.2105262","691171328","555291367.7473685","581136384","35.099999999999994","42","863.975","1016"
