"branch_id","backend","variant","status","captured_runs","process_samples","cpu_host_percent_mean","cpu_host_percent_peak","working_set_bytes_mean","working_set_bytes_peak","private_bytes_mean","private_bytes_peak","process_gpu_percent_mean","process_gpu_percent_peak","process_vram_bytes_mean","process_vram_bytes_peak","process_shared_gpu_bytes_mean","process_shared_gpu_bytes_peak","device_gpu_percent_mean","device_gpu_percent_peak","device_vram_mib_mean","device_vram_mib_peak"
"pr24-frozen-s-vulkan-8eeb","vulkan","release","CAPTURED","2","79","17.7872123824134","22.252991157073087","909369144.451282","1031766016","2955416770.2974358","3250954240","81.29744573412707","88.59848929162023","542615319.6307693","689745920","507545993.84615386","524513280","36.925","60","874.025","1015"
