"branch_id","backend","variant","status","captured_runs","process_samples","cpu_host_percent_mean","cpu_host_percent_peak","working_set_bytes_mean","working_set_bytes_peak","private_bytes_mean","private_bytes_peak","process_gpu_percent_mean","process_gpu_percent_peak","process_vram_bytes_mean","process_vram_bytes_peak","process_shared_gpu_bytes_mean","process_shared_gpu_bytes_peak","device_gpu_percent_mean","device_gpu_percent_peak","device_vram_mib_mean","device_vram_mib_peak"
"pr24-wait-only-vulkan-1945","vulkan","release","CAPTURED","2","84","12.65873489728771","17.868390514702394","977773763.0476191","1085124608","3045234980.5714283","3322986496","73.42118464818256","89.29027382955785","544967479.0058072","689831936","546646968.641115","568553472","34.76190476190476","42","877.3571428571429","1014"
