"branch_id","backend","variant","status","captured_runs","process_samples","cpu_host_percent_mean","cpu_host_percent_peak","working_set_bytes_mean","working_set_bytes_peak","private_bytes_mean","private_bytes_peak","process_gpu_percent_mean","process_gpu_percent_peak","process_vram_bytes_mean","process_vram_bytes_peak","process_shared_gpu_bytes_mean","process_shared_gpu_bytes_peak","device_gpu_percent_mean","device_gpu_percent_peak","device_vram_mib_mean","device_vram_mib_peak"
"pr24-frozen-s-opengl-1945","opengl","release","CAPTURED","2","110","16.46830564740737","20.541430696773585","599703403.0545454","618487808","2286598963.2","2377097216","80.87467151451322","86.50629873907107","162341310.83636364","220778496","43341935.7090909","43646976","44.60714285714286","58","532.8392857142858","592"
