"branch_id","backend","variant","status","captured_runs","process_samples","cpu_host_percent_mean","cpu_host_percent_peak","working_set_bytes_mean","working_set_bytes_peak","private_bytes_mean","private_bytes_peak","process_gpu_percent_mean","process_gpu_percent_peak","process_vram_bytes_mean","process_vram_bytes_peak","process_shared_gpu_bytes_mean","process_shared_gpu_bytes_peak","device_gpu_percent_mean","device_gpu_percent_peak","device_vram_mib_mean","device_vram_mib_peak"
"pr24-wait-only-opengl-8eeb","opengl","release","CAPTURED","2","108","10.911759722997498","15.129380753324341","594362633.4814816","618532864","2264237890.3703704","2378661888","80.2695200228429","85.18463755998476","161687944.8553459","222081024","43452062.50174703","43646976","43.74074074074074","68","537.0185185185185","594"
